section id,recording id,fixation id,start timestamp [ns],end timestamp [ns],duration [ms],fixation detected on surface,fixation x [normalized],fixation y [normalized]
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,23,1649867104354697335,1649867104982718335,628,false,0.230208,0.717362
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,24,1649867105002726335,1649867106162740335,1160,false,-1.878883,0.883841
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,25,1649867106190719335,1649867107394713335,1203,false,-2.049351,1.105721
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,26,1649867107414709335,1649867108099115335,684,false,-1.14947,0.454317
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,27,1649867108130710335,1649867108882698335,751,false,-1.030275,0.443905
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,28,1649867108902766335,1649867109282855335,380,false,-0.722332,0.303935
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,30,1649867109482718335,1649867114810639335,5327,false,1.223314,-0.216434
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,31,1649867114878727335,1649867115470687335,591,false,1.442625,-0.35217
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,32,1649867115490685335,1649867115894702335,404,false,1.463794,-0.413026
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,33,1649867115919022335,1649867117722720335,1803,false,1.379893,-0.40495
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,42,1649867121098833335,1649867122042682335,943,false,3.221591,-0.698456
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,48,1649867123034716335,1649867123194708335,159,false,1.587663,-0.452073
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,49,1649867123210672335,1649867123274734335,64,false,1.64541,-0.437276
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,50,1649867123358733335,1649867123694748335,336,false,1.381174,-0.338371
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,51,1649867123718712335,1649867124890702335,1171,false,0.832904,-0.180614
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,52,1649867124918707335,1649867124978701335,59,false,0.69787,-0.188322
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,53,1649867124998706335,1649867125634763335,636,false,0.615189,-0.124435
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,54,1649867125654748335,1649867125918731335,263,false,0.504744,-0.081239
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,55,1649867125943228335,1649867126186719335,243,false,0.457895,-0.025142
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,56,1649867126206689335,1649867126282692335,76,true,0.414791,0.034578
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,57,1649867126302663335,1649867126722695335,420,false,0.496409,0.043018
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,58,1649867126742705335,1649867126802678335,59,true,0.556723,0.109454
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,59,1649867126822675335,1649867127034974335,212,false,0.52133,0.054161
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,60,1649867127054661335,1649867127754752335,700,true,0.606375,0.223574
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,61,1649867127774788335,1649867128454742335,679,false,0.868179,0.452468
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,62,1649867128474758335,1649867128910707335,435,false,1.140428,0.573272
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,63,1649867129010717335,1649867129602697335,591,false,1.310779,0.690932
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,71,1649867131755006335,1649867132150716335,395,false,2.215817,1.284171
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,72,1649867132170656335,1649867132490647335,319,false,2.182931,1.327571
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,73,1649867132518702335,1649867132738732335,220,false,2.315154,1.304961
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,74,1649867132758691335,1649867133118956335,360,false,2.413919,1.354105
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,75,1649867133174731335,1649867133382693335,207,false,2.56411,1.399867
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,76,1649867133402702335,1649867133554723335,152,false,2.508908,1.437018
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,77,1649867133578727335,1649867133854957335,276,false,2.485667,1.457497
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,78,1649867133938692335,1649867134222692335,284,false,2.58149,1.427512
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,79,1649867134242715335,1649867134970703335,727,false,2.794081,1.414544
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,80,1649867135074699335,1649867135334845335,260,false,2.928796,1.537116
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,81,1649867135354766335,1649867135702698335,347,false,2.916914,1.584607
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,82,1649867135730707335,1649867135902738335,172,false,3.009848,1.596811
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,83,1649867136102718335,1649867136202662335,99,false,3.02871,1.674749
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,84,1649867136222771335,1649867136482707335,259,false,3.026579,1.751859
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,85,1649867136550724335,1649867136698716335,147,false,3.047451,1.560584
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,86,1649867136830710335,1649867136942749335,112,false,3.106119,1.420302
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,87,1649867136998687335,1649867137235046335,236,false,3.282614,1.379046
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,88,1649867137258869335,1649867137498729335,239,false,3.209614,1.294106
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,89,1649867137518724335,1649867138154756335,636,false,3.313895,1.285009
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,90,1649867138182690335,1649867138338718335,156,false,3.156216,1.218587
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,91,1649867138358715335,1649867140130843335,1772,false,3.562579,1.647786
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,99,1649867147902714335,1649867148698710335,795,false,0.912249,1.471174
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,100,1649867148722715335,1649867150158676335,1435,false,0.794667,1.298064
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,105,1649867150822680335,1649867151094824335,272,false,2.36408,0.459735
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,106,1649867151122715335,1649867151314761335,192,false,2.454184,0.738346
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,107,1649867151370655335,1649867151650989335,280,false,2.79453,0.694021
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,108,1649867151670658335,1649867151990665335,320,false,3.798681,1.268061
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,109,1649867152042908335,1649867152542896335,499,false,3.978861,1.135899
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,111,1649867152866678335,1649867152934716335,68,false,2.704399,0.943691
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,116,1649867153834733335,1649867153954749335,120,false,3.101143,0.890544
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,121,1649867156642736335,1649867157234745335,592,false,-0.72142,0.882693
e80e2636-dc06-44de-8a26-1cdc42b89df1,339cc055-f012-46c4-b76c-8f3c37239bdf,122,1649867157354697335,1649867157878700335,524,false,-0.456185,0.724884
